category_pair,f1,total_count,cc,un,size,run_id
Möbel & Wohnen | Möbel & Wohnen,0.13793103448275862,634,80cc20rnd,000un,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80cc20rnd,100un,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,9,80cc20rnd,100un,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80cc20rnd,100un,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80cc20rnd,100un,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,8,80cc20rnd,100un,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80cc20rnd,100un,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80cc20rnd,100un,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,6,80cc20rnd,100un,medium,0
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80cc20rnd,100un,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80cc20rnd,100un,medium,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.6666666666666666,5,80cc20rnd,100un,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,5,80cc20rnd,100un,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80cc20rnd,100un,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80cc20rnd,100un,medium,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80cc20rnd,100un,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80cc20rnd,100un,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,100un,medium,0
Auto & Motorrad | Bürobedarf,0.0,2,80cc20rnd,100un,medium,0
Bürobedarf | Bürobedarf,1.0,2,80cc20rnd,100un,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80cc20rnd,100un,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80cc20rnd,100un,medium,0
Bürobedarf | Spielzeug & Baby,0.0,1,80cc20rnd,100un,medium,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,100un,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80cc20rnd,100un,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80cc20rnd,100un,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80cc20rnd,100un,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5925925925925926,894,20cc80rnd,050un,large,1
Möbel & Wohnen | Möbel & Wohnen,0.563265306122449,529,20cc80rnd,050un,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.6,339,20cc80rnd,050un,large,1
Elektronik & Computer | Kleidung & Accessoires,0.8,240,20cc80rnd,050un,large,1
Elektronik & Computer | Möbel & Wohnen,0.9333333333333333,207,20cc80rnd,050un,large,1
Elektronik & Computer | Elektronik & Computer,0.86,191,20cc80rnd,050un,large,1
Kleidung & Accessoires | Sport & Freizeit,0.5714285714285714,184,20cc80rnd,050un,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9180327868852459,161,20cc80rnd,050un,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5714285714285714,137,20cc80rnd,050un,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20cc80rnd,050un,large,1
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,large,1
Möbel & Wohnen | Spielzeug & Baby,0.6363636363636364,81,20cc80rnd,050un,large,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20cc80rnd,050un,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,large,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,68,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5769230769230769,66,20cc80rnd,050un,large,1
Spielzeug & Baby | Spielzeug & Baby,0.6521739130434783,62,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20cc80rnd,050un,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,large,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20cc80rnd,050un,large,1
Sport & Freizeit | Sport & Freizeit,0.7777777777777778,39,20cc80rnd,050un,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,large,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20cc80rnd,050un,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.5,36,20cc80rnd,050un,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20cc80rnd,050un,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.9411764705882353,31,20cc80rnd,050un,large,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20cc80rnd,050un,large,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20cc80rnd,050un,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20cc80rnd,050un,large,1
Auto & Motorrad | Sport & Freizeit,0.5,17,20cc80rnd,050un,large,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,16,20cc80rnd,050un,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20cc80rnd,050un,large,1
Bürobedarf | Kleidung & Accessoires,1.0,15,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20cc80rnd,050un,large,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20cc80rnd,050un,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20cc80rnd,050un,large,1
Bürobedarf | Elektronik & Computer,1.0,12,20cc80rnd,050un,large,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20cc80rnd,050un,large,1
Spielzeug & Baby | Sport & Freizeit,1.0,10,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,050un,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20cc80rnd,050un,large,1
Bürobedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20cc80rnd,050un,large,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20cc80rnd,050un,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20cc80rnd,050un,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,20cc80rnd,050un,large,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20cc80rnd,050un,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20cc80rnd,050un,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20cc80rnd,050un,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20cc80rnd,050un,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20cc80rnd,050un,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,large,1
Bürobedarf | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20cc80rnd,050un,large,1
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,050un,large,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20cc80rnd,050un,large,1
Bürobedarf | Spielzeug & Baby,1.0,2,20cc80rnd,050un,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20cc80rnd,050un,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20cc80rnd,050un,large,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20cc80rnd,050un,large,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20cc80rnd,050un,large,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,050un,large,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20cc80rnd,050un,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20cc80rnd,050un,large,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,050un,large,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20cc80rnd,050un,large,1
Bürobedarf | Bürobedarf,0.0,1,20cc80rnd,050un,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.592274678111588,894,20cc80rnd,050un,large,2
Möbel & Wohnen | Möbel & Wohnen,0.5726141078838174,529,20cc80rnd,050un,large,2
Kleidung & Accessoires | Möbel & Wohnen,0.6666666666666666,339,20cc80rnd,050un,large,2
Elektronik & Computer | Kleidung & Accessoires,0.8,240,20cc80rnd,050un,large,2
Elektronik & Computer | Möbel & Wohnen,0.9655172413793104,207,20cc80rnd,050un,large,2
Elektronik & Computer | Elektronik & Computer,0.8865979381443299,191,20cc80rnd,050un,large,2
Kleidung & Accessoires | Sport & Freizeit,0.6060606060606061,184,20cc80rnd,050un,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9333333333333333,161,20cc80rnd,050un,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.6153846153846154,137,20cc80rnd,050un,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20cc80rnd,050un,large,2
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,large,2
Möbel & Wohnen | Spielzeug & Baby,0.6363636363636364,81,20cc80rnd,050un,large,2
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20cc80rnd,050un,large,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,large,2
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,large,2
Möbel & Wohnen | Sport & Freizeit,0.8,68,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5769230769230769,66,20cc80rnd,050un,large,2
Spielzeug & Baby | Spielzeug & Baby,0.6666666666666666,62,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20cc80rnd,050un,large,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,large,2
Auto & Motorrad | Möbel & Wohnen,1.0,39,20cc80rnd,050un,large,2
Sport & Freizeit | Sport & Freizeit,0.8235294117647058,39,20cc80rnd,050un,large,2
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,large,2
Elektronik & Computer | Sport & Freizeit,1.0,38,20cc80rnd,050un,large,2
Elektronik & Computer | Kosmetik & Drogerie,0.5,36,20cc80rnd,050un,large,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20cc80rnd,050un,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20cc80rnd,050un,large,2
Auto & Motorrad | Elektronik & Computer,0.0,29,20cc80rnd,050un,large,2
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20cc80rnd,050un,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20cc80rnd,050un,large,2
Auto & Motorrad | Sport & Freizeit,0.5,17,20cc80rnd,050un,large,2
Gesundheit & Pflege | Gesundheit & Pflege,1.0,16,20cc80rnd,050un,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20cc80rnd,050un,large,2
Bürobedarf | Kleidung & Accessoires,1.0,15,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20cc80rnd,050un,large,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20cc80rnd,050un,large,2
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20cc80rnd,050un,large,2
Bürobedarf | Elektronik & Computer,0.6666666666666666,12,20cc80rnd,050un,large,2
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20cc80rnd,050un,large,2
Spielzeug & Baby | Sport & Freizeit,1.0,10,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,050un,large,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20cc80rnd,050un,large,2
Bürobedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,2
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20cc80rnd,050un,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20cc80rnd,050un,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20cc80rnd,050un,large,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,20cc80rnd,050un,large,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20cc80rnd,050un,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,2
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20cc80rnd,050un,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20cc80rnd,050un,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,2
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20cc80rnd,050un,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,3,20cc80rnd,050un,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,large,2
Bürobedarf | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20cc80rnd,050un,large,2
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,050un,large,2
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20cc80rnd,050un,large,2
Bürobedarf | Spielzeug & Baby,1.0,2,20cc80rnd,050un,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20cc80rnd,050un,large,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20cc80rnd,050un,large,2
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20cc80rnd,050un,large,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,20cc80rnd,050un,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,050un,large,2
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20cc80rnd,050un,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20cc80rnd,050un,large,2
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,050un,large,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20cc80rnd,050un,large,2
Bürobedarf | Bürobedarf,0.0,1,20cc80rnd,050un,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.6079295154185022,894,20cc80rnd,050un,large,0
Möbel & Wohnen | Möbel & Wohnen,0.5787234042553191,529,20cc80rnd,050un,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.6666666666666666,339,20cc80rnd,050un,large,0
Elektronik & Computer | Kleidung & Accessoires,0.8,240,20cc80rnd,050un,large,0
Elektronik & Computer | Möbel & Wohnen,0.9655172413793104,207,20cc80rnd,050un,large,0
Elektronik & Computer | Elektronik & Computer,0.875,191,20cc80rnd,050un,large,0
Kleidung & Accessoires | Sport & Freizeit,0.5333333333333333,184,20cc80rnd,050un,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9491525423728814,161,20cc80rnd,050un,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.5714285714285714,137,20cc80rnd,050un,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20cc80rnd,050un,large,0
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,large,0
Möbel & Wohnen | Spielzeug & Baby,0.7368421052631579,81,20cc80rnd,050un,large,0
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20cc80rnd,050un,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,large,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,68,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5555555555555556,66,20cc80rnd,050un,large,0
Spielzeug & Baby | Spielzeug & Baby,0.6382978723404256,62,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20cc80rnd,050un,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,large,0
Auto & Motorrad | Möbel & Wohnen,1.0,39,20cc80rnd,050un,large,0
Sport & Freizeit | Sport & Freizeit,0.8235294117647058,39,20cc80rnd,050un,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,large,0
Elektronik & Computer | Sport & Freizeit,1.0,38,20cc80rnd,050un,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,36,20cc80rnd,050un,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20cc80rnd,050un,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20cc80rnd,050un,large,0
Auto & Motorrad | Elektronik & Computer,0.0,29,20cc80rnd,050un,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20cc80rnd,050un,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20cc80rnd,050un,large,0
Auto & Motorrad | Sport & Freizeit,0.0,17,20cc80rnd,050un,large,0
Gesundheit & Pflege | Gesundheit & Pflege,1.0,16,20cc80rnd,050un,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20cc80rnd,050un,large,0
Bürobedarf | Kleidung & Accessoires,1.0,15,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20cc80rnd,050un,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20cc80rnd,050un,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20cc80rnd,050un,large,0
Bürobedarf | Elektronik & Computer,1.0,12,20cc80rnd,050un,large,0
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20cc80rnd,050un,large,0
Spielzeug & Baby | Sport & Freizeit,1.0,10,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,050un,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20cc80rnd,050un,large,0
Bürobedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20cc80rnd,050un,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20cc80rnd,050un,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20cc80rnd,050un,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,20cc80rnd,050un,large,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20cc80rnd,050un,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,050un,large,0
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20cc80rnd,050un,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20cc80rnd,050un,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20cc80rnd,050un,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,3,20cc80rnd,050un,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,large,0
Bürobedarf | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20cc80rnd,050un,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20cc80rnd,050un,large,0
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,050un,large,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20cc80rnd,050un,large,0
Bürobedarf | Spielzeug & Baby,1.0,2,20cc80rnd,050un,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20cc80rnd,050un,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20cc80rnd,050un,large,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20cc80rnd,050un,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,20cc80rnd,050un,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,050un,large,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20cc80rnd,050un,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20cc80rnd,050un,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,050un,large,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20cc80rnd,050un,large,0
Bürobedarf | Bürobedarf,0.0,1,20cc80rnd,050un,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.6946107784431138,561,50cc50rnd,000un,large,1
Möbel & Wohnen | Möbel & Wohnen,0.7305389221556886,532,50cc50rnd,000un,large,1
Elektronik & Computer | Elektronik & Computer,0.8682170542635659,361,50cc50rnd,000un,large,1
Elektronik & Computer | Möbel & Wohnen,0.7659574468085106,287,50cc50rnd,000un,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.0,273,50cc50rnd,000un,large,1
Elektronik & Computer | Kleidung & Accessoires,0.4444444444444444,220,50cc50rnd,000un,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.825,195,50cc50rnd,000un,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.7619047619047619,179,50cc50rnd,000un,large,1
Auto & Motorrad | Auto & Motorrad,0.45714285714285713,145,50cc50rnd,000un,large,1
Kleidung & Accessoires | Sport & Freizeit,0.6153846153846154,137,50cc50rnd,000un,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,116,50cc50rnd,000un,large,1
Spielzeug & Baby | Spielzeug & Baby,0.8846153846153846,115,50cc50rnd,000un,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,105,50cc50rnd,000un,large,1
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,91,50cc50rnd,000un,large,1
Möbel & Wohnen | Spielzeug & Baby,0.8,67,50cc50rnd,000un,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,65,50cc50rnd,000un,large,1
Auto & Motorrad | Kleidung & Accessoires,1.0,58,50cc50rnd,000un,large,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,56,50cc50rnd,000un,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,53,50cc50rnd,000un,large,1
Auto & Motorrad | Elektronik & Computer,1.0,52,50cc50rnd,000un,large,1
Kosmetik & Drogerie | Möbel & Wohnen,0.0,51,50cc50rnd,000un,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,48,50cc50rnd,000un,large,1
Sport & Freizeit | Sport & Freizeit,0.782608695652174,45,50cc50rnd,000un,large,1
Auto & Motorrad | Sport & Freizeit,0.0,45,50cc50rnd,000un,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,43,50cc50rnd,000un,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.782608695652174,42,50cc50rnd,000un,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,36,50cc50rnd,000un,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,34,50cc50rnd,000un,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,30,50cc50rnd,000un,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,29,50cc50rnd,000un,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.8888888888888888,28,50cc50rnd,000un,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,28,50cc50rnd,000un,large,1
Elektronik & Computer | Gesundheit & Pflege,0.6666666666666666,27,50cc50rnd,000un,large,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,50cc50rnd,000un,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,18,50cc50rnd,000un,large,1
Spielzeug & Baby | Sport & Freizeit,0.0,18,50cc50rnd,000un,large,1
Gesundheit & Pflege | Kleidung & Accessoires,1.0,16,50cc50rnd,000un,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,14,50cc50rnd,000un,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,13,50cc50rnd,000un,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,13,50cc50rnd,000un,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,50cc50rnd,000un,large,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,50cc50rnd,000un,large,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,11,50cc50rnd,000un,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,11,50cc50rnd,000un,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,10,50cc50rnd,000un,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,10,50cc50rnd,000un,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,50cc50rnd,000un,large,1
Gesundheit & Pflege | Sport & Freizeit,1.0,8,50cc50rnd,000un,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,8,50cc50rnd,000un,large,1
