category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Sport & Freizeit,0.7857142857142857,143,20cc80rnd,000un,large,2
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,139,20cc80rnd,000un,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,123,20cc80rnd,000un,large,2
Auto & Motorrad | Auto & Motorrad,0.5806451612903226,107,20cc80rnd,000un,large,2
Spielzeug & Baby | Spielzeug & Baby,0.9523809523809523,89,20cc80rnd,000un,large,2
Möbel & Wohnen | Sport & Freizeit,1.0,83,20cc80rnd,000un,large,2
Elektronik & Computer | Sport & Freizeit,0.8571428571428571,81,20cc80rnd,000un,large,2
Sport & Freizeit | Sport & Freizeit,0.8,79,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20cc80rnd,000un,large,2
Auto & Motorrad | Elektronik & Computer,0.6666666666666666,62,20cc80rnd,000un,large,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20cc80rnd,000un,large,2
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20cc80rnd,000un,large,2
Elektronik & Computer | Spielzeug & Baby,1.0,58,20cc80rnd,000un,large,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,57,20cc80rnd,000un,large,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20cc80rnd,000un,large,2
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20cc80rnd,000un,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20cc80rnd,000un,large,2
Auto & Motorrad | Möbel & Wohnen,0.0,48,20cc80rnd,000un,large,2
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20cc80rnd,000un,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.6666666666666666,39,20cc80rnd,000un,large,2
Auto & Motorrad | Sport & Freizeit,0.4,32,20cc80rnd,000un,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20cc80rnd,000un,large,2
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,29,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20cc80rnd,000un,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20cc80rnd,000un,large,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20cc80rnd,000un,large,2
Bürobedarf | Elektronik & Computer,1.0,25,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,24,20cc80rnd,000un,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20cc80rnd,000un,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20cc80rnd,000un,large,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20cc80rnd,000un,large,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20cc80rnd,000un,large,2
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20cc80rnd,000un,large,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20cc80rnd,000un,large,2
Spielzeug & Baby | Sport & Freizeit,0.0,12,20cc80rnd,000un,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20cc80rnd,000un,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20cc80rnd,000un,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20cc80rnd,000un,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20cc80rnd,000un,large,2
Bürobedarf | Möbel & Wohnen,0.0,9,20cc80rnd,000un,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,9,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20cc80rnd,000un,large,2
Bürobedarf | Bürobedarf,0.8571428571428571,9,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,000un,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20cc80rnd,000un,large,2
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20cc80rnd,000un,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20cc80rnd,000un,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20cc80rnd,000un,large,2
Bürobedarf | Sport & Freizeit,0.0,4,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20cc80rnd,000un,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,000un,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20cc80rnd,000un,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20cc80rnd,000un,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,2,20cc80rnd,000un,large,2
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,000un,large,2
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20cc80rnd,000un,large,2
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20cc80rnd,000un,large,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20cc80rnd,000un,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20cc80rnd,000un,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,000un,large,2
Bürobedarf | Spielzeug & Baby,0.0,1,20cc80rnd,000un,large,2
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20cc80rnd,000un,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.6891891891891891,524,20cc80rnd,000un,large,0
Elektronik & Computer | Elektronik & Computer,0.912751677852349,424,20cc80rnd,000un,large,0
Möbel & Wohnen | Möbel & Wohnen,0.8818897637795275,349,20cc80rnd,000un,large,0
Elektronik & Computer | Möbel & Wohnen,0.9433962264150944,314,20cc80rnd,000un,large,0
Elektronik & Computer | Kleidung & Accessoires,0.6153846153846154,251,20cc80rnd,000un,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8888888888888888,218,20cc80rnd,000un,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.8,194,20cc80rnd,000un,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.896551724137931,162,20cc80rnd,000un,large,0
Kleidung & Accessoires | Sport & Freizeit,0.7692307692307693,143,20cc80rnd,000un,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,139,20cc80rnd,000un,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.5,123,20cc80rnd,000un,large,0
Auto & Motorrad | Auto & Motorrad,0.5806451612903226,107,20cc80rnd,000un,large,0
Spielzeug & Baby | Spielzeug & Baby,0.926829268292683,89,20cc80rnd,000un,large,0
Möbel & Wohnen | Sport & Freizeit,1.0,83,20cc80rnd,000un,large,0
Elektronik & Computer | Sport & Freizeit,0.75,81,20cc80rnd,000un,large,0
Sport & Freizeit | Sport & Freizeit,0.8571428571428571,79,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20cc80rnd,000un,large,0
Auto & Motorrad | Elektronik & Computer,0.6666666666666666,62,20cc80rnd,000un,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20cc80rnd,000un,large,0
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20cc80rnd,000un,large,0
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,58,20cc80rnd,000un,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,57,20cc80rnd,000un,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20cc80rnd,000un,large,0
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20cc80rnd,000un,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20cc80rnd,000un,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,48,20cc80rnd,000un,large,0
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20cc80rnd,000un,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20cc80rnd,000un,large,0
Auto & Motorrad | Sport & Freizeit,0.4,32,20cc80rnd,000un,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20cc80rnd,000un,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,29,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20cc80rnd,000un,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20cc80rnd,000un,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20cc80rnd,000un,large,0
Bürobedarf | Elektronik & Computer,1.0,25,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,24,20cc80rnd,000un,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20cc80rnd,000un,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20cc80rnd,000un,large,0
Bürobedarf | Kleidung & Accessoires,0.0,18,20cc80rnd,000un,large,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20cc80rnd,000un,large,0
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20cc80rnd,000un,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20cc80rnd,000un,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,12,20cc80rnd,000un,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20cc80rnd,000un,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20cc80rnd,000un,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20cc80rnd,000un,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20cc80rnd,000un,large,0
Bürobedarf | Möbel & Wohnen,0.0,9,20cc80rnd,000un,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,9,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20cc80rnd,000un,large,0
Bürobedarf | Bürobedarf,0.8571428571428571,9,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,000un,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20cc80rnd,000un,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20cc80rnd,000un,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20cc80rnd,000un,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20cc80rnd,000un,large,0
Bürobedarf | Sport & Freizeit,0.0,4,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20cc80rnd,000un,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,000un,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20cc80rnd,000un,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20cc80rnd,000un,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,20cc80rnd,000un,large,0
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,000un,large,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20cc80rnd,000un,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20cc80rnd,000un,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20cc80rnd,000un,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20cc80rnd,000un,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,000un,large,0
Bürobedarf | Spielzeug & Baby,0.0,1,20cc80rnd,000un,large,0
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20cc80rnd,000un,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.6666666666666666,524,20cc80rnd,000un,medium,1
Elektronik & Computer | Elektronik & Computer,0.8843537414965986,424,20cc80rnd,000un,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.8682170542635659,349,20cc80rnd,000un,medium,1
Elektronik & Computer | Möbel & Wohnen,0.9019607843137255,314,20cc80rnd,000un,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.5454545454545454,251,20cc80rnd,000un,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8674698795180723,218,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.8,194,20cc80rnd,000un,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6896551724137931,162,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.8148148148148148,143,20cc80rnd,000un,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,139,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,123,20cc80rnd,000un,medium,1
Auto & Motorrad | Auto & Motorrad,0.5806451612903226,107,20cc80rnd,000un,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.95,89,20cc80rnd,000un,medium,1
Möbel & Wohnen | Sport & Freizeit,1.0,83,20cc80rnd,000un,medium,1
Elektronik & Computer | Sport & Freizeit,0.8571428571428571,81,20cc80rnd,000un,medium,1
Sport & Freizeit | Sport & Freizeit,0.7692307692307693,79,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20cc80rnd,000un,medium,1
Auto & Motorrad | Elektronik & Computer,0.6666666666666666,62,20cc80rnd,000un,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20cc80rnd,000un,medium,1
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20cc80rnd,000un,medium,1
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,58,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Möbel & Wohnen,0.8,57,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20cc80rnd,000un,medium,1
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20cc80rnd,000un,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,48,20cc80rnd,000un,medium,1
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20cc80rnd,000un,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20cc80rnd,000un,medium,1
Auto & Motorrad | Sport & Freizeit,0.4,32,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,29,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20cc80rnd,000un,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20cc80rnd,000un,medium,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20cc80rnd,000un,medium,1
Bürobedarf | Elektronik & Computer,1.0,25,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,24,20cc80rnd,000un,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20cc80rnd,000un,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,18,20cc80rnd,000un,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20cc80rnd,000un,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20cc80rnd,000un,medium,1
Spielzeug & Baby | Sport & Freizeit,0.0,12,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20cc80rnd,000un,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20cc80rnd,000un,medium,1
Bürobedarf | Möbel & Wohnen,0.0,9,20cc80rnd,000un,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,9,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20cc80rnd,000un,medium,1
Bürobedarf | Bürobedarf,0.75,9,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,000un,medium,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.6666666666666666,7,20cc80rnd,000un,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20cc80rnd,000un,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20cc80rnd,000un,medium,1
Bürobedarf | Sport & Freizeit,0.0,4,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20cc80rnd,000un,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,000un,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20cc80rnd,000un,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20cc80rnd,000un,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,20cc80rnd,000un,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,000un,medium,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20cc80rnd,000un,medium,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,000un,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20cc80rnd,000un,medium,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20cc80rnd,000un,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,000un,medium,1
Bürobedarf | Spielzeug & Baby,0.0,1,20cc80rnd,000un,medium,1
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20cc80rnd,000un,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.6206896551724138,524,20cc80rnd,000un,medium,2
Elektronik & Computer | Elektronik & Computer,0.8299319727891157,424,20cc80rnd,000un,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.9016393442622951,349,20cc80rnd,000un,medium,2
Elektronik & Computer | Möbel & Wohnen,0.9230769230769231,314,20cc80rnd,000un,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.5,251,20cc80rnd,000un,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8809523809523809,218,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Möbel & Wohnen,1.0,194,20cc80rnd,000un,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.8,162,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.6206896551724138,143,20cc80rnd,000un,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,139,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,123,20cc80rnd,000un,medium,2
Auto & Motorrad | Auto & Motorrad,0.5806451612903226,107,20cc80rnd,000un,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.9230769230769231,89,20cc80rnd,000un,medium,2
Möbel & Wohnen | Sport & Freizeit,1.0,83,20cc80rnd,000un,medium,2
Elektronik & Computer | Sport & Freizeit,0.8571428571428571,81,20cc80rnd,000un,medium,2
Sport & Freizeit | Sport & Freizeit,0.7857142857142857,79,20cc80rnd,000un,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20cc80rnd,000un,medium,2
Auto & Motorrad | Elektronik & Computer,0.6666666666666666,62,20cc80rnd,000un,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20cc80rnd,000un,medium,2
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20cc80rnd,000un,medium,2
Elektronik & Computer | Spielzeug & Baby,1.0,58,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Möbel & Wohnen,0.8,57,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20cc80rnd,000un,medium,2
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20cc80rnd,000un,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,48,20cc80rnd,000un,medium,2
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20cc80rnd,000un,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20cc80rnd,000un,medium,2
Auto & Motorrad | Sport & Freizeit,0.36363636363636365,32,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.9565217391304348,31,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,29,20cc80rnd,000un,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20cc80rnd,000un,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20cc80rnd,000un,medium,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20cc80rnd,000un,medium,2
Bürobedarf | Elektronik & Computer,0.8888888888888888,25,20cc80rnd,000un,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,24,20cc80rnd,000un,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20cc80rnd,000un,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20cc80rnd,000un,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20cc80rnd,000un,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20cc80rnd,000un,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.8571428571428571,15,20cc80rnd,000un,medium,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20cc80rnd,000un,medium,2
Spielzeug & Baby | Sport & Freizeit,0.0,12,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20cc80rnd,000un,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20cc80rnd,000un,medium,2
Bürobedarf | Möbel & Wohnen,0.0,9,20cc80rnd,000un,medium,2
Auto & Motorrad | Spielzeug & Baby,0.0,9,20cc80rnd,000un,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20cc80rnd,000un,medium,2
Bürobedarf | Bürobedarf,0.6666666666666666,9,20cc80rnd,000un,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,000un,medium,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20cc80rnd,000un,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20cc80rnd,000un,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20cc80rnd,000un,medium,2
